sentID.BTEC	split	lang	sent
146	corpus-6-train	LEB	لازمك عملية.
147	corpus-6-train	LEB	زيادة بيض، عمول معروف.
148	corpus-6-train	LEB	وين محطة الباص للسنترال بارك؟
149	corpus-6-train	LEB	عربيات تاكسي؟
151	corpus-6-train	LEB	هيدا مفتاحك، إستاذ. أوضة ستة و خمسين تنعش.
153	corpus-6-train	LEB	بحب كنزتك.
154	corpus-6-train	LEB	تفضل.
155	corpus-6-train	LEB	نحنا هون . هيدا هوي الأوتيل تبعك.
156	corpus-6-dev	LEB	أمتين بيبلش ماتش الباسكيت؟
157	corpus-6-test-corpus-26-train	LEB	صباحو . كيفك؟
158	corpus-6-test-corpus-26-train	LEB	للأسف محتاج اشوف أي اثبات شخصية.
159	corpus-6-train	LEB	شو كان إنطباعك؟
160	corpus-6-train	LEB	أكيد. بتحب قهوتك مع عشاك أو بعدان؟
161	corpus-6-train	LEB	أخد الرحلة تنعش لطوكيو .
162	corpus-6-train	LEB	بدي تلفن لمحل بعيد، عمول معروف.
163	corpus-6-train	LEB	خمس تشهر.
168	corpus-6-train	LEB	أي إيام من الجمعة رح يكون؟
169	corpus-6-test-corpus-26-train	LEB	أي نوع صوص؟
170	corpus-6-test-corpus-26-train	LEB	هيدا شوي بارد. فيك تسخنو؟
172	corpus-6-train	LEB	بدي شوية جيل للشعر.
173	corpus-6-test-corpus-26-test	LEB	بعتذر محتاج أشوف أي بطاقة اثبات هوية.
174	corpus-6-train	LEB	فينا نشوف قائمة؟
175	corpus-6-train	LEB	قياسي ستة.
176	corpus-6-test-corpus-26-train	LEB	انا منيح. بس فيك تدق لرفيقي؟
177	corpus-6-test-corpus-26-test	LEB	يسلمو، بيكفي.
178	corpus-6-train	LEB	أي تاكسي ما رح يوقف إلا إذا نطرتن بمحطة التاكسي.
179	corpus-6-train	LEB	ميزانيتي تحت الخمسين دولار بالليلة .
180	corpus-6-train	LEB	بتاخد صورة سوا معي؟
181	corpus-6-train	LEB	أدي حق التاكسي؟
182	corpus-6-train	LEB	حركة المبيعات بأميركا الشمالية طلعت أكتر من خمسة بالمية؟
184	corpus-6-test-corpus-26-train	LEB	مين صاحبك المفضل؟
186	corpus-6-train	LEB	كنت بتعرف إنو أحد أبطال السومو، نوع من المصارعة اليابانية التقليدية، هوي أميركاني؟
187	corpus-6-test-corpus-26-train	LEB	يوم الصحة و الرياضة بعشرة تشرين الأول هوي نهار عطلة عالمي بيهدف لتعزيز صحة البشر.
188	corpus-6-train	LEB	هيدا لوول ستريت؟
189	corpus-6-train	LEB	حابب إستأجرو من خمسة لعشرة كانون الأول.
191	corpus-6-train	LEB	تمام. و شو بخصوصك، يا مدام؟
192	corpus-6-test-corpus-26-train	LEB	بدك مني نبص تحت غطا السيارة؟
195	corpus-6-train	LEB	سكر؟
196	corpus-6-train	LEB	فيي إدفع ببطاقة الماستر؟
198	corpus-6-train	LEB	هيدا هوي المطرح لأخد الشنتات تبع رحلة ان دبليو تسعمية وسبعة؟
199	corpus-6-train	LEB	رح إخد هالماركة.
204	corpus-6-train	LEB	أنا كتير مبسوط لأنو قدرت إجي عهالبلد.
205	corpus-6-train	LEB	إسمي و عنواني عليهن.
206	corpus-6-test-corpus-26-train	LEB	فيك تساعدني لاقي شنطتي؟
207	corpus-6-dev	LEB	أي نوع من الحجر هيدا؟
208	corpus-6-train	LEB	بحب إلفت الإنتباه إنو حكومتنا عمتكون مش منيحة مع العالم يلي إسمن لاجئين الشخاتير . لاحظت إنو اليابان من قبل كتير مكتظة بالسكان لتخلي هالضيوف اللي مش مدعوين يفوتوا . بس بالميلة التاني، عدة قطاعات من صناعاتنا بحاجة لموارد من اليد العاملة.
209	corpus-6-train	LEB	من هيدا الجبل، فيك تشوف كل المدينة. بهيدا الفصل، أنواع كتيرة من الزهور بتتفتح. كتير حلوين.
213	corpus-6-train	LEB	لحقني.
217	corpus-6-train	LEB	عمول معروف قلو إنو يامادا اتصل.
221	corpus-6-test-corpus-26-train	LEB	فيك تعمل الترتيبات من قبل؟
224	corpus-6-train	LEB	تمام، عمول معروف عبي هالمعلومات هون. كانت بس شنطة وحدة؟
225	corpus-6-train	LEB	بتحب، لحمة، دجاج أو سمك؟
227	corpus-6-train	LEB	ممكن أخد طرقات مختلفة روحة و رجعة؟
228	corpus-6-train	LEB	في شي سناك بار هون؟
229	corpus-6-dev	LEB	عن اذنك، إستاذ. حابب زور بعض معالم المدينة ببوستن.
232	corpus-6-train	LEB	عندك قائمة بالياباني؟
235	corpus-6-train	LEB	خمسة بعد الوحدة.
238	corpus-6-test-corpus-26-train	LEB	في حدا بيساعدني. يسلمو.
239	corpus-6-train	LEB	بدي مسكن أوجاع.
240	corpus-6-train	LEB	مين هيي ممثلتك المفضلة؟
241	corpus-6-train	LEB	بدي واحد بيضاوي .
242	corpus-6-train	LEB	أي نوع موسيقى بيلعبوا هونيك؟
243	corpus-6-train	LEB	ما بحب هاللون. فرجيني واحد تاني . إذا بتريد.
246	corpus-6-train	LEB	عمول معروف خدني على سوق الصبح.
248	corpus-6-train	LEB	كادر عويناتي مكسور.
250	corpus-6-train	LEB	من الساعة تلاتة.
252	corpus-6-train	LEB	عظيم. عندي مقعد عالشباك. أه، إذا بتحبي نبدل المقاعد بعدان، يا أنسة.
255	corpus-6-train	LEB	انبسطت بزيارة معالم نيويورك مبارح.
256	corpus-6-dev	LEB	أنا مهتم بشنطة الإيد الزرقة بالشباك.
258	corpus-6-train	LEB	اتصل بصاحب البيتبس يصير عندك أي مشكلة.
259	corpus-6-train	LEB	عطيني شامبو و ظبطو متل ما هوي هلأ، عمول معروف.
261	corpus-6-test-corpus-26-train	LEB	بس توصل لهونيك، سأل حدا تاني، عمول معروف.
263	corpus-6-train	LEB	إذا بتريد قلي أسرع طريق لروح عسان فرانسيسكو.
267	corpus-6-train	LEB	فيي أخد المفتاح تبع الأوضة تنين خمستعش؟
268	corpus-6-train	LEB	عن اذنك. فيك تاخدلي صورة؟
269	corpus-6-train	LEB	بس كتوب رقم اوضتك و مضي هون.
271	corpus-6-train	LEB	اللون تمام، بس الحجم غلط. معقول فيك تغيرو بساعة؟
272	corpus-6-train	LEB	ناطرينك بهيدا النهار.
274	corpus-6-train	LEB	عنا بزيادة ليكفينا لكم يوم.
275	corpus-6-train	LEB	ما عمبفهم هيدا.
277	corpus-6-train	LEB	كيف فيي إرجع لوجهتي؟
278	corpus-6-train	LEB	هيدا معفى من الضرايب؟
279	corpus-6-train	LEB	ايه، لازم يلعبوا أدوار إضافية لحتى ينكسر التعادل.
280	corpus-6-test-corpus-26-train	LEB	بدي مقسم أربعة و عشرين، عمول معروف.
281	corpus-6-train	LEB	فيك تتهجاه؟
285	corpus-6-test-corpus-26-train	LEB	هودي دولارين. خلي الباقي.
286	corpus-6-train	LEB	أمتين العشا؟
287	corpus-6-train	LEB	للأسف هيدا كتير بالنسبة إلي.
288	corpus-6-train	LEB	وين بنزل لروح عاليونيون سكوير؟
290	corpus-6-train	LEB	فيك تسأل بستاند التأجيرهونيك .
293	corpus-6-train	LEB	مرحبا، جان. فيك تاخد هودي ليلي بينضفوا؟
296	corpus-6-train	LEB	أنا بفرصة.
298	corpus-6-train	LEB	لاء. عمخطط لزور باريس أنا و راجع عالبيت.
299	corpus-6-dev	LEB	بدك تاخدو معك أو منبعتلك ياه؟
301	corpus-6-train	LEB	أخر فترة كان في تطوير الزويقة، ما في؟
302	corpus-6-train	LEB	كانت حوالي الست ساعات هلأ .
303	corpus-6-train	LEB	رحلة طيران ديلتا واحد واحد تنين. الطلعة متأخرة.
304	corpus-6-train	LEB	فيك تعطيني غرفة مزدوجة لهالليلة؟
305	corpus-6-train	LEB	فيك تكتب شهادة بخصوص سرقة شركة التلمين تبعي، عمول معروف؟
306	corpus-6-train	LEB	متل ما أنا ضعيف بالكاميرا، بفتكر إنو الكاميرا السهلة التصوير يمكن تكون أحلى إلي .
307	corpus-6-train	LEB	هيدي هيي المحطة المظبوطة لنيويورك؟
308	corpus-6-train	LEB	عطلة سعيدة.
312	corpus-6-train	LEB	عمول معروف عطيني شوية شاش.
313	corpus-6-train	LEB	بدي بطاطا مشوية مع الكريمة الحامضة، عمول معروف.
314	corpus-6-train	LEB	إيه، كل عشر دقايق.
315	corpus-6-test-corpus-26-train	LEB	وحدة هامبرغر و وحدة برغر بالجبنة، عمول معروف.
319	corpus-6-test-corpus-26-train	LEB	أدي بتاخد في العملية؟
320	corpus-6-test-corpus-26-train	LEB	كل حدا فينا بيحب يدفع عن أكلو.
322	corpus-6-train	LEB	رح امشي بكرا الصبح.
323	corpus-6-train	LEB	انا رايح لهونيك، كمان . شو رأيك ناخد تاكسي سوا؟
324	corpus-6-train	LEB	تفضل قعود وعتبر حالك ببيتك. بجبلك شي تشربوا؟ قهوة، شاي أو ماي غازية؟
325	corpus-6-train	LEB	شي كتير لطيف إنك تقول هيك.
326	corpus-6-test-corpus-26-train	LEB	الموقع كان عالكرسي بالردهة.
327	corpus-6-train	LEB	لحم مشوي، عمول معروف .
329	corpus-6-dev	LEB	أمتين بيصير في طاولة متوفرة؟
331	corpus-6-train	LEB	بعد فيي غير طلبي؟ بدي سمك موسى بدل الصفد الصخري.
333	corpus-6-test-corpus-26-test	LEB	عمول معروف صرفلي هال ين لجنيهات.
336	corpus-6-train	LEB	شو هيي استئصال الزايدة الدودية؟
338	corpus-6-train	LEB	فيك تعطيني الوصل لتفاصيل العلاج الطبي؟
346	corpus-6-test-corpus-26-train	LEB	بدي قاموس جيبة، عمول معروف.
349	corpus-6-train	LEB	طيب، ما بعرف.
350	corpus-6-train	LEB	مبروك، فهمت إنك ترقيت لنايب الرئيس.
351	corpus-6-train	LEB	بعد بكرا عشية.
352	corpus-6-train	LEB	عايش بجنوب اليابان .
353	corpus-6-train	LEB	بطاقة روحة رجعة عشيكاغو، عمول معروف.
355	corpus-6-train	LEB	بتحب شوية بايكون او هام مع البيض تبعك؟
358	corpus-6-train	LEB	للدراسة.
359	corpus-6-train	LEB	عمول معروف كون أسرع.
360	corpus-6-test-corpus-26-train	LEB	لشخصين عالسبعة. الإسم هوي واتنابي.
364	corpus-6-train	LEB	المكيف مش عميشتغل.
365	corpus-6-train	LEB	متل كل تنين.
366	corpus-6-train	LEB	عمول معروف روح على ردهة السفر الدولية. منتمنالك رحلة سعيدة.
367	corpus-6-train	LEB	عندك أي رحلات عباريس عاليورو ستار؟
368	corpus-6-test-corpus-26-train	LEB	ساعتي. كانت سايكو رقمية.
369	corpus-6-train	LEB	جبت معي شهادة الحكيم الطبية من اليابان.
370	corpus-6-test-corpus-26-train	LEB	من دواعي سرورنا نقدملك مشروب من إختيارك، بيتبعو عشا. كتيب كامل عن المشروبات منقدمو على هالرحلة موجود بدليل المعلومات بالمجلة تبعنا.
373	corpus-6-test-corpus-26-test	LEB	عايش قريب من هون؟
374	corpus-6-train	LEB	فيك تبعتا عاليابان؟
375	corpus-6-test-corpus-26-train	LEB	وين محل الهدايا؟
379	corpus-6-train	LEB	فيي إرجعلك مع جواب هالجمعة؟
380	corpus-6-train	LEB	اوكيه، خليني شوف بالمفقودات. شو نوع الكاميرا؟
381	corpus-6-train	LEB	أنا كتير بعتذر، عمنحضر الأوضة اللي بدك ياها .
383	corpus-6-train	LEB	أوه، بتفرجي محطات المترو و مواقف الباص. فيني خليا معي؟
384	corpus-6-train	LEB	أه، اشتقت للكبيس.
386	corpus-6-test-corpus-26-test	LEB	أنا على أوتوستراد واحد حد خليج مورو.
389	corpus-6-train	LEB	إيه، عنا. دورة لمدة نص يوم و دورة لمدة يوم كامل.
390	corpus-6-train	LEB	بوصي بحلق.
391	corpus-6-test-corpus-26-train	LEB	بدي ساعة منبه، عمول معروف.
392	corpus-6-train	LEB	بدي إلغي حجزي، عمول معروف.
394	corpus-6-train	LEB	شو هوي نظام الإسترداد؟
397	corpus-6-train	LEB	الأضوية مش عمتشتغل.
398	corpus-6-test-corpus-26-dev	LEB	بالمناسبة، إسمي هيروشي ايجيما.
400	corpus-6-train	LEB	شو فرق التوقيت بين طوكيو و هون؟
401	corpus-6-test-corpus-26-dev	LEB	هيدا التران بيوقف بلايك فورست، ما هيك؟
403	corpus-6-train	LEB	أدي بيطلعوا كلن؟
404	corpus-6-train	LEB	يسلمو، إستاذ.
405	corpus-6-train	LEB	روح دغري و بروم عاليمين عتالت زاوية.
407	corpus-6-train	LEB	عندي وجع قوي عمبيشك بمعدتي.
408	corpus-6-test-corpus-26-train	LEB	أغلبية اليابانية بياكلوا أخطبوط و حبار.
411	corpus-6-train	LEB	شفت هيدا؟
412	corpus-6-train	LEB	هيدي هدية. فيك تلفا بورقة هدايا كرمالي؟
414	corpus-6-train	LEB	مرحبا، مدام كنت. زمان ما شفناكي.
416	corpus-6-test-corpus-26-train	LEB	فيي أخد بطاقتين من الدرجة التانبة عشيكاغو . عمول معروف؟
417	corpus-6-train	LEB	الشرف إلي .
419	corpus-6-test-corpus-26-train	LEB	رحت عنيويورك.
422	corpus-6-train	LEB	حابب غير حجزي للرحلة تنين صفر خمسة بتنين تشرين الاول.
423	corpus-6-test-corpus-26-train	LEB	شو هوي رقم الرحلة؟
426	corpus-6-train	LEB	وين مكتب تسجيل الدخول تبع دلتا؟
427	corpus-6-train	LEB	هالوجبة خفيفة بالصوديوم؟
429	corpus-6-train	LEB	هالبند مش مسموح.
431	corpus-6-train	LEB	بفتكر فينا . هيدي هيي غلطتك.
432	corpus-6-train	LEB	شو بتشلح أخر شي، قبل ما تروح عالتخت؟
437	corpus-6-train	LEB	لاء، رح أخدها خلال إقامتي.
438	corpus-6-train	LEB	ضد إزالة الألوان؟
439	corpus-6-train	LEB	هيدا مجال إختصاص هالحي؟
440	corpus-6-train	LEB	بدي شوية باسكوت.
442	corpus-6-test-corpus-26-test	LEB	واحد لنيويورك، عمول معروف.
446	corpus-6-test-corpus-26-train	LEB	لبعض كم يوم.
447	corpus-6-test-corpus-26-train	LEB	التاني عالشمال.
448	corpus-6-train	LEB	هني كتير زغار.
452	corpus-6-train	LEB	أدي صعبين الرحلات؟
454	corpus-6-dev	LEB	بدي مقعد حد الشباك، عمول معروف.
456	corpus-6-train	LEB	فيي فوت مع بطاقة يورورايل؟
457	corpus-6-train	LEB	أدي بدا وقت للوصول لليابان؟
458	corpus-6-train	LEB	عندك خرايط طريق؟
459	corpus-6-train	LEB	أوه، إيه. قريت عنو بكتاب الدليل.
461	corpus-6-train	LEB	طلبت تلات فناجين قهوة . طلعلنا تنين بس .
462	corpus-6-train	LEB	الأدوات الكهربائية كتير رخيصة، بس الأكل و مصاريف البيت كتير غالي .
463	corpus-6-train	LEB	لأخدا معي.
465	corpus-6-train	LEB	عادةً باخد قياس تنين و عشرين باليابان.
466	corpus-6-train	LEB	امتين الساعات تبع متحف الفن؟
470	corpus-6-train	LEB	وين لازم إدفع؟
471	corpus-6-test-corpus-26-dev	LEB	هالبطاقة، تمام؟
475	corpus-6-train	LEB	هيدي اول رحلة إلك برات البلد؟
477	corpus-6-train	LEB	أي هيي دورة المبتدئين؟
479	corpus-6-train	LEB	هالبلد عالأكيد عندو كتير أنواع من الفواكة.
480	corpus-6-dev	LEB	بدي أسجل هالشنطة.
482	corpus-6-train	LEB	وجبات الاكل متوفرة بمكان التزلج تبع هيداك المنحدر؟
483	corpus-6-train	LEB	عذرني، زربت حالي برا. فيي أخد مفتاح تاني؟
485	corpus-6-train	LEB	صرف هالدولارات الأميركية للين الياباني، عمول معروف.
487	corpus-6-dev	LEB	صعبة ينقال الوداع.
488	corpus-6-test-corpus-26-train	LEB	هيدا مكتب الإستقبال؟ في عيادة قريبة؟
489	corpus-6-train	LEB	عن اذنك، في مجال إسأل شو إسم الصحن تبعك؟ مبين كتير طيب.
490	corpus-6-train	LEB	بيقرصوا.
492	corpus-6-train	LEB	أي بوابة بروح بعدين؟
493	corpus-6-test-corpus-26-train	LEB	عشرة دولار بتكفي لتاكسي؟
495	corpus-6-train	LEB	افتكرت انو كان روعة - تمثيل منيح و حبكة عظيمة .
496	corpus-6-train	LEB	واو، شكرًا كتير.
497	corpus-6-train	LEB	مني مبسوط بهالاوضة، فيكي تفرجيني وحدة تاني؟
498	corpus-6-train	LEB	أخر موضة هالصيفية.
499	corpus-6-train	LEB	خدني عوسط المدينة، إذا بتريد.
502	corpus-6-train	LEB	فيي إستاجر سيارة؟
503	corpus-6-test-corpus-26-train	LEB	طعمتو غريبة.
505	corpus-6-train	LEB	انا و برا، عمول معروف صلحو.
507	corpus-6-train	LEB	عندك شي وجبة خفيفة؟
508	corpus-6-train	LEB	عمول معروف حكي شوي شوي.
509	corpus-6-train	LEB	جايي مأخر ساعة.
511	corpus-6-train	LEB	أنا كن.
512	corpus-6-test-corpus-26-train	LEB	إيه. نعم، رح جيب واحد كرمالك.
513	corpus-6-train	LEB	غارسون.
514	corpus-6-train	LEB	كانت عمبتشتي كل هالجمعة؟
516	corpus-6-test-corpus-26-train	LEB	نص قنيتة، عمول معروف.
517	corpus-6-train	LEB	عندن أداء مباشر؟
523	corpus-6-train	LEB	فيني شوف هالشنطة؟
524	corpus-6-train	LEB	عندك شي تاني؟
525	corpus-6-train	LEB	لازمك رياحة .
528	corpus-6-train	LEB	عمول معروف عبي بطاقة الهبوط و إستمارة الجمارك.
530	corpus-6-train	LEB	هالسيارة بتروح عسياتل؟
531	corpus-6-train	LEB	بدفع قسم من السعر هلأ؟
532	corpus-6-train	LEB	حقيقي أو إصطناعي؟
533	corpus-6-train	LEB	فيك تنطرني هون؟
535	corpus-6-train	LEB	أوه، يسلمو. كنت بعدني عمنبش عليه .
538	corpus-6-train	LEB	نقدي أو شحن؟
539	corpus-6-train	LEB	أنا تمامًا غريب بهالمطرح .
540	corpus-6-test-corpus-26-train	LEB	مش صحيح . بس شي مش غالي.
541	corpus-6-dev	LEB	فيا تكون بالمكنة أ بتتغسل بالإيد بالبيت؟
542	corpus-6-dev	LEB	بدي صندوق ماي ملونة، عمول معروف.
543	corpus-6-train	LEB	عن اذنك. شو كان بدك؟
544	corpus-6-train	LEB	حابب غيرالموعد لتسعتعش أيار.
545	corpus-6-train	LEB	عمول معروف مضي هون، و هيدا الوصل تبعك لسجلاتك.
546	corpus-6-train	LEB	بدي شوية كلسات.
547	corpus-6-train	LEB	بدي شوية لحم غنم.
548	corpus-6-test-corpus-26-train	LEB	عمتنبش عشي؟
549	corpus-6-train	LEB	بدي أخد باص عمحطة بن. أي واحد لازم أخد؟
551	corpus-6-test-corpus-26-train	LEB	أربع ليالي.
553	corpus-6-test-corpus-26-train	LEB	بدي كلسات.
556	corpus-6-train	LEB	كتير خفيف بالكالوري. بس تلاتين كالوري.
557	corpus-6-train	LEB	بدي إحجز أوضة.
558	corpus-6-train	LEB	من وين باليابان إنت؟
560	corpus-6-train	LEB	لسوء الحظ، هوي كتير مشغول بهالنهار.
561	corpus-6-dev	LEB	بهالحالة، بنصح بهيدا.
563	corpus-6-train	LEB	خدمة الأوض.
564	corpus-6-train	LEB	إنتباه، إذا بتريد.
565	corpus-6-test-corpus-26-train	LEB	فيك تعملو أرخص لأنو في شوية؟
567	corpus-6-train	LEB	عندك طوابع تذكارية؟
568	corpus-6-train	LEB	هيدي الأوضة تلاتة سبعتش. فيي أخد شرشف تاني؟
569	corpus-6-train	LEB	فيك توصلني عالمحطة بخمستعشر ديقة؟
570	corpus-6-train	LEB	بدنا دفعة مسبقة للعربية.
571	corpus-6-test-corpus-26-train	LEB	زلمي شبق فيي. بعدين لاحظت إنو محفظتي راحت.
572	corpus-6-train	LEB	ما في شواغر بالأوض المفردة بس عنا مطرح بالأوض المزدوجة.
573	corpus-6-train	LEB	هالبطاقة بس صالحة لهالنهار المحدد؟
575	corpus-6-train	LEB	أي وقت بيوصل عميلانو؟
576	corpus-6-train	LEB	عندك حدا بيحكي ياباني؟
577	corpus-6-train	LEB	عأي إذاعة في الموسيقى المشهورة؟
579	corpus-6-train	LEB	طيران ديلتا.
580	corpus-6-train	LEB	بدي جاط من القهوة.
581	corpus-6-train	LEB	موجود فيه دوش و حمام؟
582	corpus-6-train	LEB	الوقت خلص .
584	corpus-6-train	LEB	سمعت إنو إستاذ يامادا عندو ولدين .
586	corpus-6-train	LEB	حابب إستأجر قارب شراعي.
588	corpus-6-train	LEB	فيك تعمل الصحون بعدين؟
589	corpus-6-train	LEB	بدي بوتاجاز غاز.
591	corpus-6-train	LEB	فيك تصرف الدولار الأميركاني للجنيه السترليني؟
594	corpus-6-train	LEB	أكيد، إستاذ. إسمك؟
596	corpus-6-train	LEB	مني لابس رسمي.
597	corpus-6-train	LEB	إذا بتريد جيب حالك مرة الجايي.
599	corpus-6-test-corpus-26-train	LEB	مني مأكد إنو ضبيت كفاية تياب لرحلة مدتها تلات أسابيع.
600	corpus-6-train	LEB	دولارين كل وحدة.
604	corpus-6-train	LEB	رح نتأكد إنو الكتيبات انبعتو إلك.
605	corpus-6-train	LEB	في شي غلط بضو الفرامات.
607	corpus-6-train	LEB	عمول معروف فرجيني شوية كفوف جلد.
608	corpus-6-train	LEB	السيارة تعطلت. عمول معروف بعات حرا كرمالها .
609	corpus-6-train	LEB	فيك تنصح بصورة كتاب لصبي عمرو ست سنين؟
610	corpus-6-dev	LEB	فيك تخلي غراضي الغالية؟
611	corpus-6-train	LEB	مرحبا، هاري. شكرًا لعزيمتك إلنا.
612	corpus-6-test-corpus-26-train	LEB	طيب، حابين نجرب نبيد أبيض.
614	corpus-6-train	LEB	للمواعدة، بيروحوا عالسينما.
