sentID.BTEC	split	lang	sent
419	corpus-6-test-corpus-26-train	EGY	انا رجت نيويورك .
422	corpus-6-train	EGY	عايز اغير حجزي على الرحلة ميتين و خمسة لاتنين اكتوبر .
423	corpus-6-test-corpus-26-train	EGY	ايه رقم الرحلة؟
426	corpus-6-train	EGY	فين مكتب التسجيل بتاع شركة دلتا؟
427	corpus-6-train	EGY	ديه وجبه ملحها قليل؟
429	corpus-6-train	EGY	مش مسموح بالبند ده .
431	corpus-6-train	EGY	متهيألي نقدر . و ادي الاستمارة بتاعك .
432	corpus-6-train	EGY	ايه اخر حاجه بتقلعها، قبل ما تدخل تنام؟
437	corpus-6-train	EGY	لأ، انا خأخده خلال اقامتي.
438	corpus-6-train	EGY	ده الوانه ثابته؟
439	corpus-6-train	EGY	هو ده التخصص بتاع المنطقة ديه؟
440	corpus-6-train	EGY	عاوز بسكوت .
442	corpus-6-test-corpus-26-test	EGY	تذكرة لنيويورك من فضلك .
446	corpus-6-test-corpus-26-train	EGY	حوالي ايام قليله .
447	corpus-6-test-corpus-26-train	EGY	التاني عالشمال .
448	corpus-6-train	EGY	دول صغيرين قوي .
452	corpus-6-train	EGY	اد ايه الرحلات صعبة؟
454	corpus-6-dev	EGY	عايز كرسي جنب الشباك من فضلك .
456	corpus-6-train	EGY	ممكن اسافر مع يوروالباس؟
457	corpus-6-train	EGY	اد ايه وقت لحد ما اوصل اليابان؟
458	corpus-6-train	EGY	عندك خريطة طرق و شوارع؟
459	corpus-6-train	EGY	اوه، ايوه . انا قريت عنه في كتاب الارشادات .
461	corpus-6-train	EGY	انا طلبت تلات كوبايات شاي . اللي جالي اتنين بس .
462	corpus-6-train	EGY	الاجهزة الكهربائية رخيصة جدا، لكن تمن الاكل و السكن عالي قوي .
463	corpus-6-train	EGY	ياخد .
465	corpus-6-train	EGY	انا متعود البس مقاس اتنين و عشرين في اليابان .
466	corpus-6-train	EGY	امتى ساعات متحف الفنون؟
470	corpus-6-train	EGY	فين مفروض ادفع؟
471	corpus-6-test-corpus-26-dev	EGY	الكارت اهوه . .تمام كده؟
475	corpus-6-train	EGY	ديه اول رحلة ليك بره البلد؟
477	corpus-6-train	EGY	اى واحد من دول كورس المبتدئين؟
479	corpus-6-train	EGY	اكيد في البلد ديه انواع فاكهه كتيرة.
480	corpus-6-dev	EGY	عايز اسجل الشنطة ديه .
482	corpus-6-train	EGY	فيه وجبات موجوده في مكان التزحلق عالجليد اللي عند المنحدر ده؟
483	corpus-6-train	EGY	انا اسف . .يظهر انه ما بقاش معايا مفتاح . .ممكن مفتاح تاني؟
485	corpus-6-train	EGY	غيرلي الدولارات الاميريكية اللي معايا بين ياباني، من فضلك .
487	corpus-6-dev	EGY	الوداع صعب قوي .
488	corpus-6-test-corpus-26-train	EGY	هو ده مكتب الاستقبال؟ ما فيش عيادة قريبه؟
489	corpus-6-train	EGY	اعذرني، تسمحلي اسأل عن اسم الاكل اللي قدامك؟ شكله لذيذ قوي .
490	corpus-6-train	EGY	بيقرصوا .
492	corpus-6-train	EGY	اى بوابه مفروض اروحها بعد كده؟
493	corpus-6-test-corpus-26-train	EGY	حيكفي عشر دولارات للتاكسي؟
495	corpus-6-train	EGY	رأيي انها كانت مسرحيه عظيمة و تمثيلها كويس .
496	corpus-6-train	EGY	واااااااااااو، الف شكر .
497	corpus-6-train	EGY	انا مش مبسوط بالاوده ديه . .ممكن توريني واحده تانيه؟
498	corpus-6-train	EGY	ديه اخر موضه الصيف ده .
499	corpus-6-train	EGY	وديني نص البلد، من فضلك .
502	corpus-6-train	EGY	ممكن أأجر عربيه؟
503	corpus-6-test-corpus-26-train	EGY	طعمة غريب .
505	corpus-6-train	EGY	من فضلك صلحه، و انا بره .
507	corpus-6-train	EGY	عندك اكلة خفيفة؟
508	corpus-6-train	EGY	لو سمحت اتكلم بشويش .
509	corpus-6-train	EGY	انا جيت ساعه متأخر .
511	corpus-6-train	EGY	انا كين .
512	corpus-6-test-corpus-26-train	EGY	ايوه . استنى انا جبت واحد ليك .
513	corpus-6-train	EGY	جرسون .
514	corpus-6-train	EGY	كانت بتمطر كل الاسبوع ده؟
516	corpus-6-test-corpus-26-train	EGY	نص قزازة، من فضلك .
517	corpus-6-train	EGY	عندهم عروض مباشرة؟
523	corpus-6-train	EGY	ممكن اشوف الشنطة؟
524	corpus-6-train	EGY	معاك حاجه تانية؟
525	corpus-6-train	EGY	محتاج تستريح .
528	corpus-6-train	EGY	من فضلك املى كارت الوصول و استمارة الجمارك .
530	corpus-6-train	EGY	العربية ديه رايحة سياتل؟
531	corpus-6-train	EGY	ادفع جزء من الرسوم دلوقتي؟
532	corpus-6-train	EGY	ده حقيقي ولا اصطناعي؟
533	corpus-6-train	EGY	ممكن تستناني هنا؟
535	corpus-6-train	EGY	أوه، شكرا، انا لسه كنت بأدور عليه.
538	corpus-6-train	EGY	حتدفع كاش او كريديت كارد؟
539	corpus-6-train	EGY	انا غريب تماما عن المكان ده .
540	corpus-6-test-corpus-26-train	EGY	مش بالظبط . حاجه بس ماتكونش غاليه .
541	corpus-6-dev	EGY	ممكن تتغسل بالمكنه ولا عاليد في البيت؟
542	corpus-6-dev	EGY	محتاج علبة الوان ميه، من فضلك.
543	corpus-6-train	EGY	انا اسف . نفسك يكون عندك ايه؟
544	corpus-6-train	EGY	عايز اغير الميعاد ل تسعتاشر مايو .
545	corpus-6-train	EGY	من فضلك وقع هنا، و ادي ايصال معاملاتك .
546	corpus-6-train	EGY	محتاج شويه شرابات .
547	corpus-6-train	EGY	عاوز لحم ضاني ز.
548	corpus-6-test-corpus-26-train	EGY	بتدور على حاجه؟
549	corpus-6-train	EGY	عايز اخد اتوبيس ل محطة بين . اى واحد مفروض اخده؟
551	corpus-6-test-corpus-26-train	EGY	اربع ليالي .
553	corpus-6-test-corpus-26-train	EGY	عايز شويه شرابات .
556	corpus-6-train	EGY	سعراته قليله جدا . تلاتين سعر بس .
557	corpus-6-train	EGY	عايز احجز اوضه .
558	corpus-6-train	EGY	انت منين من اليابان؟
560	corpus-6-train	EGY	لسوء الحظ، هو مشغول جدا اليوم ده .
561	corpus-6-dev	EGY	في الحالة ديه، انا بأنصح بده .
563	corpus-6-train	EGY	خدمة الغرف .
564	corpus-6-train	EGY	انتبه، من فضلك .
565	corpus-6-test-corpus-26-train	EGY	ممكن تبيعه أرخص علشان هناك شويه بقع؟
567	corpus-6-train	EGY	عندك طوابع تذكارية؟
568	corpus-6-train	EGY	هنا اوضة تلتمايه و سيعتاشر . .ممكن بطانية كمان؟
569	corpus-6-train	EGY	ممكن توصلني للمحطة في خمستاشر دقيقة؟
570	corpus-6-train	EGY	محتاجين عربون للعربية .
571	corpus-6-test-corpus-26-train	EGY	راجل خبطني . و يعد كده اخدت بالي ان المحفظة راحت .
572	corpus-6-train	EGY	ما عندناش اوض فاضيه بسرير واحد بس عندنا بسريرين .
573	corpus-6-train	EGY	هى التذكرة ديه تنفع بس لليوم المتحدد؟
575	corpus-6-train	EGY	امتى حيوصل لميلانو؟
576	corpus-6-train	EGY	عندك حد بيتكلم ياباني؟
577	corpus-6-train	EGY	هى المزيكا الشعبي على اى قناة؟
579	corpus-6-train	EGY	الخطوط الجوية دلتا .
580	corpus-6-train	EGY	عاوز شفشق قهوة .
581	corpus-6-train	EGY	فيه بانيو و تواليت؟
582	corpus-6-train	EGY	الوقت جه .
584	corpus-6-train	EGY	انا سمعت ان الاستاذ ياماد عنده عيلين .
586	corpus-6-train	EGY	عاوز أأجر مركب أعوم بيه .
588	corpus-6-train	EGY	ممكن تغسل الاطباق بعدين؟
589	corpus-6-train	EGY	عاوز بوتاجاز بيشتغل بالغاز .
591	corpus-6-train	EGY	ممكن تغيرلي دولارات امريكاني بجنيهات استرليني؟
594	corpus-6-train	EGY	أكيد، يا استاذ . أسمك ايه؟
596	corpus-6-train	EGY	انا مش لابس رسمي .
597	corpus-6-train	EGY	لو سمحت بس تعالى المرة الجاية .
599	corpus-6-test-corpus-26-train	EGY	انا مش متأكد اني حطيت في الشنطة لبس يكفيني تلات تيام .
600	corpus-6-train	EGY	دولارين لكل واحد .
604	corpus-6-train	EGY	حنتأكد ان الكتيبات حتتبعتلك بالبريد .
605	corpus-6-train	EGY	فيه حاجة غلط مع انوار الفرامل .
607	corpus-6-train	EGY	لو سمحت وريني جوانتيات جلد .
