sentID.BTEC	split	lang	sent
192	corpus-6-test-corpus-26-train	YEM	تشتيني افحص لك الطبلون؟
206	corpus-6-test-corpus-26-train	YEM	عتقدر تساعدني القى شنطتي؟
221	corpus-6-test-corpus-26-train	YEM	ممكن تعمل التجهيزات مقدما؟
238	corpus-6-test-corpus-26-train	YEM	به احد بيساعدني. شكرا.
261	corpus-6-test-corpus-26-train	YEM	لوما قدك هناك، اسال احد ثاني، لو سمحت.
280	corpus-6-test-corpus-26-train	YEM	أشتي توصيله اربعه وعشرين، لو سمحت.
285	corpus-6-test-corpus-26-train	YEM	هولا اثنين دولار. خلي الباقي.
315	corpus-6-test-corpus-26-train	YEM	واحد همبرجر و واحد برجر بالجبنه، لو سمحت.
319	corpus-6-test-corpus-26-train	YEM	كم ب تشل على العمليه؟
320	corpus-6-test-corpus-26-train	YEM	احنا الأثنين نشتي ندفع حق وجباتنا.
326	corpus-6-test-corpus-26-train	YEM	الموقع كان فوق كرسي في اللوبي.
333	corpus-6-test-corpus-26-test	YEM	لو سمحت اصرف لي هولا من ين ل جنيهات.
346	corpus-6-test-corpus-26-train	YEM	اشتي قاموس جيب، لو سمحت.
360	corpus-6-test-corpus-26-train	YEM	لشخصين الساعه سبع. الاسم هو وطنابي.
368	corpus-6-test-corpus-26-train	YEM	ساعتي. كانت سايكو رقميه.
370	corpus-6-test-corpus-26-train	YEM	عيكون الشرف لنا انه نقدم لك مشروب على حسب اختيارك، بعده ندي الغداء. المنيو حق المشروبات اللي بنقدمها في هذه الرحله موجود بدليل المعلومات في حقنا المجله.
373	corpus-6-test-corpus-26-test	YEM	أنت بتعيش هانا؟
375	corpus-6-test-corpus-26-train	YEM	أين محل الهدايا؟
386	corpus-6-test-corpus-26-test	YEM	أنا في الطريق السريع رقم واحد قريب خليج مورو.
391	corpus-6-test-corpus-26-train	YEM	ممكن منبه، لو سمحت.
398	corpus-6-test-corpus-26-dev	YEM	بالمناسبه، انا اسمي هيروشي ايجيما.
401	corpus-6-test-corpus-26-dev	YEM	هذا القطار بيوقف عند ليك فورست، او ماشي؟
408	corpus-6-test-corpus-26-train	YEM	معظم اليابانيين ياكلو اخطبوط و حبار.
416	corpus-6-test-corpus-26-train	YEM	ممكن تقطع تذكرتين درجه ثانيه ل شيكاغو، لو سمحت؟
419	corpus-6-test-corpus-26-train	YEM	انا سرت نيو يورك.
423	corpus-6-test-corpus-26-train	YEM	ماهو رقم الرحله؟
442	corpus-6-test-corpus-26-test	YEM	واحد ل نيو يورك، لو سمحت.
446	corpus-6-test-corpus-26-train	YEM	لحوالي ايام قليله.
447	corpus-6-test-corpus-26-train	YEM	الثاني على اليسار.
471	corpus-6-test-corpus-26-dev	YEM	هذا الكرت، تمام؟
488	corpus-6-test-corpus-26-train	YEM	هذا مكتب الاستقبال؟ به هانا عياده قريبه؟
493	corpus-6-test-corpus-26-train	YEM	هل عتكفي العشره الدولار بالتكس؟
503	corpus-6-test-corpus-26-train	YEM	هذا طعمه غريب.
512	corpus-6-test-corpus-26-train	YEM	أيوة. راعي، شا ادي لك واحده.
516	corpus-6-test-corpus-26-train	YEM	نص القاروره، لو سمحت.
540	corpus-6-test-corpus-26-train	YEM	مش بالضبط. بس حاجه مش غاليه.
548	corpus-6-test-corpus-26-train	YEM	أنت بتدور على حاجه؟
551	corpus-6-test-corpus-26-train	YEM	أربع ليالي.
553	corpus-6-test-corpus-26-train	YEM	أشتي شويه شرابات.
565	corpus-6-test-corpus-26-train	YEM	ممكن ترخصه لأنه به شويه بقع؟
571	corpus-6-test-corpus-26-train	YEM	رجال صدمني. وبعدها ركزت انه محفظتي أختفت.
599	corpus-6-test-corpus-26-train	YEM	مش أنا متأكد اذا انا وكفت ملابس لرحله ثلاث أسابيع.
612	corpus-6-test-corpus-26-train	YEM	طيب، نشتي نجرب النبيذ الابيض.
631	corpus-6-test-corpus-26-train	YEM	اذا احد سأل عليا، قلهم ان انا شا اكون في الكافيه.
632	corpus-6-test-corpus-26-train	YEM	أنا متأكد انه كان في الجيب الداخلي في الكوت حقي.
641	corpus-6-test-corpus-26-test	YEM	ممكن أسم و رقم الجهه اللي بتتصلو بها؟
643	corpus-6-test-corpus-26-train	YEM	عتدفع لي شركه الطيران لشروة احتياجاتي الشخصية؟
650	corpus-6-test-corpus-26-train	YEM	أشتي غرفة مع حمام.
652	corpus-6-test-corpus-26-dev	YEM	مابش حاجه خرجت من المكينه؟
667	corpus-6-test-corpus-26-test	YEM	كان المفروض نطلع رحله ثمانيه اثنين صفر، اللي اقلعت قبل خمسطعشر دقيقه. تمام. اقدر ارتب لك لرحله ثانيه.
673	corpus-6-test-corpus-26-train	YEM	به واحد فتح حقي الطرد.
679	corpus-6-test-corpus-26-test	YEM	يوة، ولا به شي. قدك هانا، بكل الأحوال.
680	corpus-6-test-corpus-26-train	YEM	طيران اليابان، رحلة رقم واحد اثنين ثلاثة.
681	corpus-6-test-corpus-26-train	YEM	أحتاج اشتري شامبو.
683	corpus-6-test-corpus-26-train	YEM	ممكن تقول لي لوما نوصل مركز سيفيك؟
688	corpus-6-test-corpus-26-train	YEM	أين هو أقرب جزار؟
703	corpus-6-test-corpus-26-train	YEM	أشتي اجلس لمده اربع ليالي من أول أغسطس.
708	corpus-6-test-corpus-26-train	YEM	ما أسم هذيك الورده؟
719	corpus-6-test-corpus-26-train	YEM	خمسطاعش سبتمبر هو يوم احترام المسنين.
723	corpus-6-test-corpus-26-train	YEM	مابش صابون في غرفتي.
741	corpus-6-test-corpus-26-dev	YEM	به أي شي اقدر اشله ل هذا الطفح؟
742	corpus-6-test-corpus-26-train	YEM	ممكن تغير الصياغه للذي عادك قلتهن؟
761	corpus-6-test-corpus-26-test	YEM	كم عيشل وقت الطلب؟
773	corpus-6-test-corpus-26-train	YEM	ممكن تتحاكى بصوت اعلى شويه، لو سمحت؟
777	corpus-6-test-corpus-26-train	YEM	كم عيشل وقت قبل ما يخرج؟
786	corpus-6-test-corpus-26-train	YEM	أين هن معلومات الرياضة؟
787	corpus-6-test-corpus-26-train	YEM	هذا المقاس، اللي انتو تسموة مقاس عادي، يفي بالغرض.
793	corpus-6-test-corpus-26-test	YEM	أين عتنتهي الجوله، ومتى؟
848	corpus-6-test-corpus-26-train	YEM	متى اغير القطار عسب اوصل ايدنبره؟
855	corpus-6-test-corpus-26-train	YEM	أشتي اطرح هذا بصندوق امانات.
859	corpus-6-test-corpus-26-train	YEM	أين شا اقدر اصرف زلطي؟
897	corpus-6-test-corpus-26-train	YEM	ممكن نطرح أشيائنا، غير الحاجات الثمينه، في الباص؟
902	corpus-6-test-corpus-26-train	YEM	بين اتساءل حق ماهي القيمه اللي بالفاتوره.
917	corpus-6-test-corpus-26-train	YEM	أنا شا ادفع خمسين دولار.
941	corpus-6-test-corpus-26-train	YEM	الان انا داري ما كان الغلط.
957	corpus-6-test-corpus-26-dev	YEM	انا ايكيدا بتتحاكى. معي حجز بطاوله على الساعه ست ونص هذا المساء. بس انا اسف شا اوصل نص ساعه متأخر.
1003	corpus-6-test-corpus-26-train	YEM	كم اقدر اشل اوقيه عطر من غير جمركه؟
1007	corpus-6-test-corpus-26-train	YEM	فقط سياحه.
1010	corpus-6-test-corpus-26-train	YEM	هذا تمام، لو سمحت وقعهن. كيف تشتيه يوقع؟
1023	corpus-6-test-corpus-26-test	YEM	عاد باقي معاكم مقاعد للعرض حق الليله؟
1036	corpus-6-test-corpus-26-train	YEM	اشتي واحده كبيره.
1037	corpus-6-test-corpus-26-dev	YEM	انا رقدت على منبه ال ست وثلاثين.
1038	corpus-6-test-corpus-26-train	YEM	أنا مصور مستقل.
1047	corpus-6-test-corpus-26-train	YEM	التجار يقدرو يبدلو لك الدولارات؟
1056	corpus-6-test-corpus-26-dev	YEM	معانا حوالي ثلاثين نوع من حمام الزيت.
1062	corpus-6-test-corpus-26-train	YEM	انا معي لك الطلب الاسبوع الجاي.
1074	corpus-6-test-corpus-26-train	YEM	شكرا. بكم هذا الجوانتي؟
1098	corpus-6-test-corpus-26-train	YEM	انا لازم اخطى. شا اتصل بك بعدين.
1100	corpus-6-test-corpus-26-train	YEM	أشتي شويه حفاظات.
1122	corpus-6-test-corpus-26-train	YEM	اين كانين بينشأين اسماك الفراشة؟
1124	corpus-6-test-corpus-26-train	YEM	ممكن تصرفهم لي دولارات، لو سمحت؟
1139	corpus-6-test-corpus-26-train	YEM	احنا محظوظين. معاهم قطعه واحده مقاس اربعه في محل الاا موانا.
1146	corpus-6-test-corpus-26-train	YEM	به اي ليموزين؟
1163	corpus-6-test-corpus-26-dev	YEM	ممكن غطوه الصبح تتصل بي تقيمني الساعة خمس ونص؟
1165	corpus-6-test-corpus-26-train	YEM	أفضل غرفة هادئه.
1167	corpus-6-test-corpus-26-train	YEM	أشتي شويه مزيل طلاء الاظافر.
1183	corpus-6-test-corpus-26-train	YEM	أشتي بطاريه.
1193	corpus-6-test-corpus-26-test	YEM	به فرقة موسيقية لايف أو دي جي؟
1194	corpus-6-test-corpus-26-train	YEM	اقدر استاجر معدات الغطس؟
1199	corpus-6-test-corpus-26-dev	YEM	اشتي احجز غرفه ل اربع ليالي من ثنين وعشرين ديسمبر.
1212	corpus-6-test-corpus-26-train	YEM	هذه الشنطه مناسبه لكل الاجواء؟
1213	corpus-6-test-corpus-26-train	YEM	أشتي دونات، لو سمحت.
1218	corpus-6-test-corpus-26-train	YEM	أشتي استاجر سيارة توماتيك ل يومين.
1224	corpus-6-test-corpus-26-train	YEM	فاتتني رحلة عشرين حق سان فرانسيسكو.
1234	corpus-6-test-corpus-26-train	YEM	بكم للمطار؟
1235	corpus-6-test-corpus-26-train	YEM	هذا تمام. ايحين هو؟
1276	corpus-6-test-corpus-26-train	YEM	كم عمر بنتك؟
1312	corpus-6-test-corpus-26-train	YEM	عتقل لي على بعض الفنادق الرخاص والنظاف؟
1321	corpus-6-test-corpus-26-train	YEM	عنقدر نحجز لك غرفه مريحه في قلعه قديمه قريب من ملعب جولف مشهور.
1329	corpus-6-test-corpus-26-train	YEM	انا انصحك ب هذا لانه معمول ميه بالميه من مكونات طبيعيه.
1361	corpus-6-test-corpus-26-dev	YEM	القطار بيوقف في بريغتون؟
1369	corpus-6-test-corpus-26-train	YEM	ممكن تقل لي اين اقدر القى سياره اجره؟
1375	corpus-6-test-corpus-26-train	YEM	تذكرتين درجه ثانيه، لو سمحت.
1384	corpus-6-test-corpus-26-train	YEM	أشتي ارسل فاكس.
1394	corpus-6-test-corpus-26-train	YEM	اشتي كاويه سفري.
1396	corpus-6-test-corpus-26-train	YEM	أقدر اقدم لك أي شي؟
1404	corpus-6-test-corpus-26-train	YEM	يومي؟ انا خايف اسال، لكن ما قصدك؟
1418	corpus-6-test-corpus-26-train	YEM	اشتي واحد الذي يسع حجم الورق الطبيعي للرسايل بدون ما يتعطفين.
1433	corpus-6-test-corpus-26-test	YEM	أيوة، بس مش قوي.
1434	corpus-6-test-corpus-26-train	YEM	أنا اتحسس من القطط.
1436	corpus-6-test-corpus-26-train	YEM	ايوة، ضروري يكون معك رخصه قياده و، ااه، ضروري يكون معك ترخيص من لجنه تاكسي وليموزين.
1462	corpus-6-test-corpus-26-train	YEM	اتفضل، سيدي.
1465	corpus-6-test-corpus-26-test	YEM	شكلي ما شاحصلش ماء حامي.
1474	corpus-6-test-corpus-26-train	YEM	أشتي احجز غرفه الليله.
1492	corpus-6-test-corpus-26-train	YEM	ماشي، هو بدون الضرايب وتكلفه الخدمه.
1506	corpus-6-test-corpus-26-train	YEM	تشتي تجي تتسوق معي بعد الظهر؟
1508	corpus-6-test-corpus-26-test	YEM	اهلا، الصدق هذا فستان حالي.
1519	corpus-6-test-corpus-26-train	YEM	الان، اتصالك بدا. لو سمحت اتفضل.
1525	corpus-6-test-corpus-26-train	YEM	ماهو رقم البوابه؟
1539	corpus-6-test-corpus-26-train	YEM	ما هو التذكار النموذجي ل هاواي؟
1556	corpus-6-test-corpus-26-train	YEM	أقدر اسير لاهاناك بمترو؟
1560	corpus-6-test-corpus-26-train	YEM	أشتي مجفف شعر.
1562	corpus-6-test-corpus-26-train	YEM	عنقدر نوصل اي بقعه واحنا بنتحاكى هكذا؟
1585	corpus-6-test-corpus-26-train	YEM	انا من النرويج.
1603	corpus-6-test-corpus-26-dev	YEM	من عشره ل حداعش لوسمحت.
1619	corpus-6-test-corpus-26-train	YEM	بالتأكيد. خليني ابسره. انت اوتجعت بالمرجان، اعتقد.
1620	corpus-6-test-corpus-26-train	YEM	فقط للاحتياط، اديلي رقم الشخص المسؤول.
1622	corpus-6-test-corpus-26-train	YEM	به طريق سريع؟
1630	corpus-6-test-corpus-26-train	YEM	ليش ما جاء الحفله امس؟
1637	corpus-6-test-corpus-26-train	YEM	كان به حادث مروري.
1650	corpus-6-test-corpus-26-train	YEM	أسف، شليت الرقم الغلط.
1653	corpus-6-test-corpus-26-test	YEM	لو سمحت دخل رقم التعريف الشخصي.
1663	corpus-6-test-corpus-26-dev	YEM	مقدرش اعدل الصوره.
1668	corpus-6-test-corpus-26-train	YEM	واحد برجر بالجبنه و عصير برتقال، لو سمحت.
1670	corpus-6-test-corpus-26-test	YEM	هوذا جوازي.
1682	corpus-6-test-corpus-26-test	YEM	ليش، شكرا قوي. اوه، اقدر اطلع لا طالع؟
1702	corpus-6-test-corpus-26-train	YEM	اقدر القى تذكرتين للمسرحيه الموسيقيه للجمعه الجايه؟
1718	corpus-6-test-corpus-26-train	YEM	المسافر اللي هناك قال انه عيقدر يبدل المقاعد معك.
1754	corpus-6-test-corpus-26-train	YEM	أقدر امدد جلستي؟
1766	corpus-6-test-corpus-26-train	YEM	قول، هل به حاجه تستحق نبسرها قريب من هانا؟
1768	corpus-6-test-corpus-26-dev	YEM	ماشي، اشتي استاجر نص مجموعة مضارب و جزمة.
1782	corpus-6-test-corpus-26-train	YEM	ممكن تقول لي لمن تلتقي الشنطه الضايعه؟
1788	corpus-6-test-corpus-26-train	YEM	ما بيسمو الحديقة الوطنية؟
1791	corpus-6-test-corpus-26-train	YEM	معي خدش معلم.
1792	corpus-6-test-corpus-26-dev	YEM	اين في مكان حالي للسياحه؟
1800	corpus-6-test-corpus-26-train	YEM	ممكن شويه فواكه؟
1834	corpus-6-test-corpus-26-train	YEM	اقدر اتغدى الان؟
1837	corpus-6-test-corpus-26-train	YEM	اشتي اصرف هولا الدولارات.
1867	corpus-6-test-corpus-26-train	YEM	أشتي تاكسي. انا في ساوث مين وليبرتي.
1876	corpus-6-test-corpus-26-dev	YEM	بالتاكيد، تشتيه مجعد؟
1878	corpus-6-test-corpus-26-train	YEM	مش هي تفاحه لكن هي فرسك.
1903	corpus-6-test-corpus-26-train	YEM	شا ادي لك رشده. شلها للصيدليه.
1927	corpus-6-test-corpus-26-train	YEM	معانا رحلات ثلاث مرات بالاسبوع، الثلوث، الجمعه، و السبت.
1931	corpus-6-test-corpus-26-dev	YEM	هذا غالي، صح؟
1948	corpus-6-test-corpus-26-train	YEM	ايوة، معانا هذا. احنا عنجهزه لك الان.
1950	corpus-6-test-corpus-26-dev	YEM	عتقدر تمسك حقي الشنط للساعه ثلاث؟
1951	corpus-6-test-corpus-26-train	YEM	لا، اشتي فقط ادخل.
1954	corpus-6-test-corpus-26-dev	YEM	اقدر احجز اجر-سيارة هانا؟
1968	corpus-6-test-corpus-26-train	YEM	انت امريكي؟
1980	corpus-6-test-corpus-26-test	YEM	لهذا المكان، لو سمحت.
1985	corpus-6-test-corpus-26-train	YEM	سيارتي موقفه.
1988	corpus-6-test-corpus-26-train	YEM	أين هو ظل العيون؟
1993	corpus-6-test-corpus-26-train	YEM	نشتي زووه هادئه، اذا امكن.
1997	corpus-6-test-corpus-26-train	YEM	ذيه التاكسي فاضي؟
1998	corpus-6-test-corpus-26-train	YEM	هذه محطة اكسبريس؟
2001	corpus-6-test-corpus-26-train	YEM	ايش من وقت المفروض اجي به؟
2003	corpus-6-test-corpus-26-train	YEM	اشتي قاروره صغيره نبيذ ابيض.
2005	corpus-6-test-corpus-26-train	YEM	اوه. اقدر أتغدى بعدين؟ ما بين احسش ان انا بخير الان.
2025	corpus-6-test-corpus-26-train	YEM	في الواقع، معي لكم خبر. قد انا شا اتزوج.
2033	corpus-6-test-corpus-26-train	YEM	اي بنطلونات ثانيه؟
2035	corpus-6-test-corpus-26-train	YEM	ممكن تدي لي برنامج؟
2052	corpus-6-test-corpus-26-train	YEM	واحد اقتحم غرفتي ليله امس.
2055	corpus-6-test-corpus-26-train	YEM	وريني السمكه اللي ابسرتها في كتاب الصور، لو سمحت.
2083	corpus-6-test-corpus-26-train	YEM	ابسر التعليمات اللي فوق غلاف الاكل المفرغ من الهواء.
2086	corpus-6-test-corpus-26-train	YEM	اشتي زلط ورقيه.
2100	corpus-6-test-corpus-26-test	YEM	هو سرق محفظتي وجري بعيد.
2119	corpus-6-test-corpus-26-train	YEM	مابش معك دروس تجريبيه؟
2147	corpus-6-test-corpus-26-train	YEM	من اين اقدر اشتري طوابع البريد؟
2148	corpus-6-test-corpus-26-train	YEM	انا من بريطانيا العظمى.
2156	corpus-6-test-corpus-26-train	YEM	لازم اسال مرتي على هذا.
2161	corpus-6-test-corpus-26-train	YEM	اشتي ترجع لي الزلط حق هذا.
2179	corpus-6-test-corpus-26-train	YEM	به هناك كبينه اتصالات قبال البنك ذياك.
2180	corpus-6-test-corpus-26-train	YEM	انا شا اوصل على تسعه مارس وارح لي على اربعطعش.
2205	corpus-6-test-corpus-26-train	YEM	هذا شويه غالي، ما رايك؟
2235	corpus-6-test-corpus-26-train	YEM	معك البقيه؟
2236	corpus-6-test-corpus-26-train	YEM	اين هي محطه الباص؟
2238	corpus-6-test-corpus-26-train	YEM	بيعجبك الحالي؟
2302	corpus-6-test-corpus-26-train	YEM	انت تتكلم؟
2306	corpus-6-test-corpus-26-train	YEM	نفس الشي لي، لو سمحت.
2318	corpus-6-test-corpus-26-train	YEM	طلبي ماقد وصلش.
2324	corpus-6-test-corpus-26-train	YEM	به ينابيع حاميه ملان.
2329	corpus-6-test-corpus-26-train	YEM	لو سمحت اصرف خمسين الف ين ل دولار امريكي.
2338	corpus-6-test-corpus-26-train	YEM	هذا عادي عندي. اصلا اشتي اشقر.
2347	corpus-6-test-corpus-26-test	YEM	اين اقدر استأجر أدوات تزلج وجزمات؟
2353	corpus-6-test-corpus-26-dev	YEM	او نسيت حقنا المشروبات؟
2368	corpus-6-test-corpus-26-test	YEM	عتقدر ترسله لي لعنواني في اليابان ب بريد جمع الطرود الدوليه؟
2381	corpus-6-test-corpus-26-train	YEM	اشتي قلص نبيذ احمر.
2389	corpus-6-test-corpus-26-train	YEM	الا اذا هو حقك، يا سيدي. ههههه، هي الا نكته.
2401	corpus-6-test-corpus-26-train	YEM	طبعا. كيف اقدر اخدمك؟
2412	corpus-6-test-corpus-26-dev	YEM	معانا بيره، ويسكي، براندي، جين، فودكا و خمر.
2425	corpus-6-test-corpus-26-train	YEM	البطاقة. ها، صح. الجواز ينفع؟
2428	corpus-6-test-corpus-26-train	YEM	رقم غرفتي ثلاثه ستة وعشرين. عتقدر تشل الغسيل حقي؟
2440	corpus-6-test-corpus-26-train	YEM	شا ابسر اذا اي واحد من هولا عيضبط.
2441	corpus-6-test-corpus-26-train	YEM	اشتي كتلي.
2445	corpus-6-test-corpus-26-train	YEM	ادي لي شويه جبن مبشور.
2462	corpus-6-test-corpus-26-train	YEM	عيقدرين يوقعين الاداه نظاف ل غطوة الصبح؟
2476	corpus-6-test-corpus-26-train	YEM	ممكن تخليه يرجع يتصل بي؟
2490	corpus-6-test-corpus-26-train	YEM	طيب ليش؟
2492	corpus-6-test-corpus-26-train	YEM	عفوا. به مكتبه قريبه من هانا؟
2496	corpus-6-test-corpus-26-test	YEM	اعتقد انك غلطت. الغرفه مدفوعه. معي الفاتوره.
2505	corpus-6-test-corpus-26-train	YEM	الباص هاناك.
2516	corpus-6-test-corpus-26-train	YEM	اشتي لفتين من ايزو ميه، فلم ملون، وسته وثلاثين لقطه، لو سمحت.
2519	corpus-6-test-corpus-26-train	YEM	اشتي اصرف هذا الشيك ب سبعين دولار.
2521	corpus-6-test-corpus-26-train	YEM	اشتي اشتري طوابع لعشره بطاقات بريديه لليابان، لو سمحت.
2528	corpus-6-test-corpus-26-train	YEM	به اي بنك قريب من المحطه؟
2531	corpus-6-test-corpus-26-train	YEM	انا خايف او هذه غلطه بالفاتوره.
2552	corpus-6-test-corpus-26-test	YEM	انا هانا.
2557	corpus-6-test-corpus-26-train	YEM	واحد برجر بالجبنه، لو سمحت.
2578	corpus-6-test-corpus-26-test	YEM	مستحيل انك تقدر تعمل اي تصميم بدون الكمبيوتر.
2591	corpus-6-test-corpus-26-train	YEM	اجري.
2601	corpus-6-test-corpus-26-train	YEM	به شط هانا في الفنيليه حقي. بين افكر لو تقدر تخيطه لي، لو سمحت؟
2613	corpus-6-test-corpus-26-dev	YEM	كم الايجار الى مانشستر؟
2643	corpus-6-test-corpus-26-train	YEM	عتقدر تسلفني كيبل معزز؟
2644	corpus-6-test-corpus-26-train	YEM	من اين شاقدر اشتري حصره للساحل؟
2670	corpus-6-test-corpus-26-test	YEM	اذا، اديلي حجز جديد لو سمحت.
2676	corpus-6-test-corpus-26-train	YEM	اديلي ذيك لحم الخنزير، بس مش ثخين مثل هذاك*.
2678	corpus-6-test-corpus-26-train	YEM	احنا عنجي على سبع.
2687	corpus-6-test-corpus-26-train	YEM	لوما ابسر الاسعار بهذا الرخص، يبان سخيف انك تشتري اي شي في اليابان.
2690	corpus-6-test-corpus-26-train	YEM	حقي التسجيلات انسرقين، والكل.
2695	corpus-6-test-corpus-26-train	YEM	ايسكريم بالفانيليا ابو بسكت، لو سمحت.
2702	corpus-6-test-corpus-26-train	YEM	أنا معك. قدوة الان طبيعي قوي.
2704	corpus-6-test-corpus-26-train	YEM	اوبه من الحفره، اوبه من الحفره، وبعدين قريب من الابواب، لو سمحت.
2707	corpus-6-test-corpus-26-train	YEM	شا احتاج بطاقة الائتمان.
2708	corpus-6-test-corpus-26-dev	YEM	هوذا هاه الرقم.
2715	corpus-6-test-corpus-26-test	YEM	قل لي على بقعه حاليه ب هذا النهر، لو سمحت.
2726	corpus-6-test-corpus-26-train	YEM	لو سمحت اديلي تقرير عن الحادث.
2729	corpus-6-test-corpus-26-train	YEM	لا، شكرا بس الان.
2734	corpus-6-test-corpus-26-train	YEM	تمام، لو سمحت اجلس على الخط. السيد ناكاجيما، السيده سايتو سكلهم ما بيجاوبو على الاتصال؟ تشتيني اتصل لهم بعدين؟
2736	corpus-6-test-corpus-26-dev	YEM	يمكن، لكن ضروري نوزنهن مفرقات.
2747	corpus-6-test-corpus-26-train	YEM	شكله نادر قوي شويه.
2748	corpus-6-test-corpus-26-train	YEM	اين استلام الشنط حق رحله سبعه صفر ثلاثه؟
2760	corpus-6-test-corpus-26-train	YEM	به حاجه غلط ب شنطتك.
2765	corpus-6-test-corpus-26-train	YEM	عيخرب ذيه؟
2772	corpus-6-test-corpus-26-train	YEM	لا، شكرا. احسن لو ما ازيدش اشرب بعد الان.
2808	corpus-6-test-corpus-26-train	YEM	لو سمحت قل لي على بعض الشوارع المريحه للتسوق.
2811	corpus-6-test-corpus-26-dev	YEM	هذا الباص بيسير ل فندق هيلتون؟
2816	corpus-6-test-corpus-26-train	YEM	الان، هذه اللوحه قوي مميزة. هيه ل تسوروتارو كاتاوكا. معروف ب الرسام العالمي.
2850	corpus-6-test-corpus-26-train	YEM	انا اقدر الموسيقى الكلاسيكيه تقدير عظيم.
2851	corpus-6-test-corpus-26-dev	YEM	اقدر اعزمك عشاء في اي وقت؟
2862	corpus-6-test-corpus-26-train	YEM	تمام. ما اسم جهة الاتصال حقك وكم رقمها، لو سمحت.
2871	corpus-6-test-corpus-26-train	YEM	عفوا. خليني اخرج، لو سمحت.
2878	corpus-6-test-corpus-26-train	YEM	ممكن تتصل بموظف بيتحاكى ياباني؟
2898	corpus-6-test-corpus-26-train	YEM	احنا ب نزور اقاربنا اكثر الاحيان.
2939	corpus-6-test-corpus-26-train	YEM	ميكي هاياكاوا. هذه غرفة سبعه صفر اثنين.
2945	corpus-6-test-corpus-26-train	YEM	المفروض ان انا اجلس الليله هانا، اولا ماشي؟ عتقدر تساعدني احجز غرفه فندقيه؟
2947	corpus-6-test-corpus-26-train	YEM	ما ينفعش يكون طويل. خمسطاعشر دقيقة بالكثير.
2960	corpus-6-test-corpus-26-train	YEM	ممكن تقل لي كم هي تكلفه الاتصال؟
2964	corpus-6-test-corpus-26-train	YEM	طيب، ممكن تقل لها ان انا اتصلت لو سمحت؟ شا اتصل لها بعدين مره ثانية.
2973	corpus-6-test-corpus-26-train	YEM	به جولة سياحية الصبح؟
2982	corpus-6-test-corpus-26-train	YEM	انت بتصرف عملات اجنبيه؟
2983	corpus-6-test-corpus-26-test	YEM	ميزانيتنا حوالي خمسين دولار بالمجموع ل ثلاثه اشخاص.
2990	corpus-6-test-corpus-26-train	YEM	من اين شا اقدر اشتري لفه فلم؟
2995	corpus-6-test-corpus-26-train	YEM	معك يبره يابانيه؟
3001	corpus-6-test-corpus-26-test	YEM	اشتي ملابس سباحه صغيره، لو سمحت.
3016	corpus-6-test-corpus-26-train	YEM	اشتي اسجل شنطي.
