sentID.BTEC	split	lang	sent
271	corpus-6-train	MOR	اللون مزيان، ولكن القياس ماشي هوا هاداك. تقدر تبدلها من هنا ساعة؟
272	corpus-6-train	MOR	تسنيناك داك نهار.
274	corpus-6-train	MOR	عندنا لي يكفينا ليومين.
275	corpus-6-train	MOR	مافهمتش هادشي.
277	corpus-6-train	MOR	كيفاش نقدر نرجع لبلاصتي؟
278	corpus-6-train	MOR	واش معفي من الضريبة؟
279	corpus-6-train	MOR	خصهوم يلعبو شي طروحة اخرين حتا واحد فيهم يربح.
280	corpus-6-test-corpus-26-train	MOR	بغيت تمديد ديال اربعة و عشرين، عافاك.
281	corpus-6-train	MOR	تقدر تتهجاها؟
285	corpus-6-test-corpus-26-train	MOR	هاهيا جوج دولار. خلي ليك الباقي.
286	corpus-6-train	MOR	وقتاش العشا؟
287	corpus-6-train	MOR	سمح ليا هاداك بزاف عليا.
288	corpus-6-train	MOR	فين ننزل ليونيون سكوير؟
290	corpus-6-train	MOR	تقدر تسول في بلاصة الكرا تماك.
293	corpus-6-train	MOR	السلام، جين . تقدري تاخدي هادو للمنظفات؟
296	corpus-6-train	MOR	انا في عطلة.
298	corpus-6-train	MOR	لا. كا نفكر نزور باريس وانا راجع فحالي.
299	corpus-6-dev	MOR	واش غادي تديه معاك ولا نصيفطوه؟
301	corpus-6-train	MOR	مؤخرا كانت حفلة، ياك؟
302	corpus-6-train	MOR	دازت ستة ديال السوايع دابا تقريباً.
303	corpus-6-train	MOR	ديلطا آير لاينز الرحلة واحد واحد جوج . الإقلاع تلغا.
304	corpus-6-train	MOR	واخا تعطيني غرفة ديال جوج ل ليوم؟
305	corpus-6-train	MOR	واخا تكتب شي بيان علا السرقة للشركة ديال التأمين ديالي، عافاك؟
306	corpus-6-train	MOR	بما انني ضعيف فالكاميرا، كا نظن بلي الكاميرا الساهلة في التصوير تقدر تكون احسن ليا.
307	corpus-6-train	MOR	واش هادي هيا المنصة ل نيو يورك؟
308	corpus-6-train	MOR	دوز عطلة زوينة.
312	corpus-6-train	MOR	عافاك عطيني شوية ديال الفاصمة.
313	corpus-6-train	MOR	بغيت بطاطا مشوية معا لاكريم حامضا.
314	corpus-6-train	MOR	آه، كل عشرا ديال الدقايق.
315	corpus-6-test-corpus-26-train	MOR	واحد همبرݣر و واحد تشيز بورݣر، عافاك.
319	corpus-6-test-corpus-26-train	MOR	شحال كاتطلب باش تدير العملية؟
320	corpus-6-test-corpus-26-train	MOR	كل واحد فينا بغا يخلص على راسو.
322	corpus-6-train	MOR	غادي نخرج غدا في الصباح.
323	corpus-6-train	MOR	حتا انا غادي تما. ناخدو طاكسي بجوج؟
324	corpus-6-train	MOR	اجلس و خود راحتك. نجيب ليك شي حاجة تشربها؟ قهوة، اتاي ولا مونادا؟
325	corpus-6-train	MOR	هادشي لي قلت زوين بزاف.
326	corpus-6-test-corpus-26-train	MOR	الموقع كان فوق الكرسي في المراح.
327	corpus-6-train	MOR	لحم مشوي، عافاك.
329	corpus-6-dev	MOR	وقتاش غادي تخوا شي طابلا؟
331	corpus-6-train	MOR	واش مازال نقدر نبدل الطلب ديالي؟ بغيت الصول في بلاصت بوزروغ.
333	corpus-6-test-corpus-26-test	MOR	عافاك صرف هاد الين لجنيهات.
336	corpus-6-train	MOR	شنو هيا المصرانة الزايدة؟
338	corpus-6-train	MOR	واخا تعطيني التوصيل معا التفاصيل ديال العلاج؟
346	corpus-6-test-corpus-26-train	MOR	بغيت معجم قد الجيب، عافاك.
349	corpus-6-train	MOR	إيوا، أنا معرفتش.
350	corpus-6-train	MOR	مبروك عليك. سمعت راك ترقيتي لنائب الرئيس.
351	corpus-6-train	MOR	بعد غدا في العشية.
352	corpus-6-train	MOR	كا نسكن في اليابان الجنوبية.
353	corpus-6-train	MOR	تذكرة ذهاب و اياب ل شيكاغو، عافاك.
355	corpus-6-train	MOR	واش تبغي لحم الحلوف عادي ولا مقدد معا البيض ديالك؟
358	corpus-6-train	MOR	للقرايا.
359	corpus-6-train	MOR	عافاك زرب دغيا.
360	corpus-6-test-corpus-26-train	MOR	لجوج ديال الناس فرقم سبعة . السمية هيا واتانابي.
364	corpus-6-train	MOR	المكيف ما خدامش.
365	corpus-6-train	MOR	ديما هاكدا كل اثنين.
366	corpus-6-train	MOR	عافاك سير لبلاصة ديال الذهاب. رحلة ممتعة.
367	corpus-6-train	MOR	واش عندكم شي رحلات سياحية لباريس في اوروستار؟
368	corpus-6-test-corpus-26-train	MOR	الساعة ديالي . كانت سيكو ديجيتال.
369	corpus-6-train	MOR	جبت الشهادة الطبية ديال الطبيب ديالي من اليابان.
370	corpus-6-test-corpus-26-train	MOR	كاي شرفنا نسربيو ليك المشروب لي كاتفضل، متبوع بالعشا. دليل كامل ديال المشروبات لي كان قدمو فهاد الرحلة كاين في دليل المعلومات ديال المجلة ديالنا.
373	corpus-6-test-corpus-26-test	MOR	واش كاتسكن غير هنا؟
374	corpus-6-train	MOR	واش تقدر تسيفطو لليابان؟
375	corpus-6-test-corpus-26-train	MOR	فين كاين المحل ديال الهدايا؟
379	corpus-6-train	MOR	واش نقدر نرجع ليك بجواب هاد الجمعة؟
380	corpus-6-train	MOR	ايوا، خليني نقلب فالمفقودات . إينا نوع ديال الكاميرا هي؟
381	corpus-6-train	MOR	سمح لينا بزاف. كان وجدو الغرفة لي بغيتي.
383	corpus-6-train	MOR	اوه، كاي بين محطات ديال الطوبيس و ديال الميترو. نقدر ناخدو؟
384	corpus-6-train	MOR	ااه، توحشت شيبازوك.
386	corpus-6-test-corpus-26-test	MOR	انا في الطريق السيار واحد حدا مورو باي.
389	corpus-6-train	MOR	اه، عندنا . درس ديال نص نهار و درس ديال النهار كامل.
390	corpus-6-train	MOR	كا نقتارح الزواهغ ديال الودنين.
391	corpus-6-test-corpus-26-train	MOR	بغيت منبه، عافاك.
392	corpus-6-train	MOR	بغيت نلغي الحجز ديالي، عافاك.
394	corpus-6-train	MOR	شنو هوا نظام إعادة الفلوس؟
397	corpus-6-train	MOR	الضواو ما خدامينش.
398	corpus-6-test-corpus-26-dev	MOR	بالمناسبة، سميتي هيروشي إيجيما .
400	corpus-6-train	MOR	شنو هوا الفرق في الوقت بين طوكيو و هنا؟
401	corpus-6-test-corpus-26-dev	MOR	هاد الطران كاي وقف في لايك فوريست، ياك؟
403	corpus-6-train	MOR	بشحال كاي دير فكولشي؟
404	corpus-6-train	MOR	شكراً، أسيدي.
405	corpus-6-train	MOR	سير نيشان و دور على ليمن فالزنقة التالتة.
407	corpus-6-train	MOR	عندي وجع حاد فالمعدة ديالي.
408	corpus-6-test-corpus-26-train	MOR	الأغلبية ديال اليابانيين كاياكلو الروطال و الكالامار.
411	corpus-6-train	MOR	واش شفتي داكشي؟
412	corpus-6-train	MOR	راه كادو . تقدر تجمعو ليا فالورق ديال الهدايا؟
414	corpus-6-train	MOR	مساء الخير، مادام كينت . وقت طويل هادا باش ماشفناكش.
416	corpus-6-test-corpus-26-train	MOR	عطيني جوج تذاكر الدرجة الثانية لشيكاغو، عافاك؟
417	corpus-6-train	MOR	الشرف يحسن ليا أنا.
419	corpus-6-test-corpus-26-train	MOR	مشيت لنيو يورك.
422	corpus-6-train	MOR	بغيت نبدل الحجز ديالي للرحلة جوج صفر خمسة للثاني في أكتوبر.
423	corpus-6-test-corpus-26-train	MOR	شنو هو رقم الرحلة؟
426	corpus-6-train	MOR	فين كاين مكتب التسجيل ديال ديلتا؟
427	corpus-6-train	MOR	واش هادي وجبة قليلة الصوديوم؟
429	corpus-6-train	MOR	هاد المادة ما مسموحش بيها.
431	corpus-6-train	MOR	كان ظن بلي نقدرو. ها هو القميص ديالك.
432	corpus-6-train	MOR	شنو أخر حاجة كات حيد، قبل ما دخل للفراش؟
437	corpus-6-train	MOR	لا، غادي ناخدو فاش نكون جالس .
438	corpus-6-train	MOR	واش كاي طلق اللون دغيا؟
439	corpus-6-train	MOR	واش هادشي من اختصاص هاد الحي؟
440	corpus-6-train	MOR	بغيت البيسكوي.
442	corpus-6-test-corpus-26-test	MOR	واحد ل نيو يورك، عافاك.
446	corpus-6-test-corpus-26-train	MOR	تقريباً لمدة شي يامات.
447	corpus-6-test-corpus-26-train	MOR	الثانية على ليسر.
448	corpus-6-train	MOR	صغار بزاف.
452	corpus-6-train	MOR	شحال صعاب الرحلات السياحية؟
454	corpus-6-dev	MOR	بغيت بلاصة حدا الشرجم، عافاك.
456	corpus-6-train	MOR	ممكن نمشي ب يوريلباس؟
457	corpus-6-train	MOR	شحال ديال الوقت باش نوصل لليابان؟
458	corpus-6-train	MOR	واش عندك الخرائط ديال الطريق؟
459	corpus-6-train	MOR	اه، نعام. قريت عليه فالدليل.
461	corpus-6-train	MOR	ضوموندينا تلاثة ديال الكيسان ديال آتاي . ولكن وصلونا غير جوج.
462	corpus-6-train	MOR	الأجهزة الإلكترونية رخيصة بزاف، ولكن الماكلا و المصاريف ديال السكن غاليين بزاف.
463	corpus-6-train	MOR	باش يبعد.
465	corpus-6-train	MOR	غالباً كا ناخد القياس اتنين و عشرين في اليابان.
466	corpus-6-train	MOR	شنو هو التوقيت ديال متحف الفن؟
470	corpus-6-train	MOR	فين خاصني نخلص؟
471	corpus-6-test-corpus-26-dev	MOR	هاد لاكارط، واخا؟
475	corpus-6-train	MOR	واش هادي اول رحلة ديالك للخارج؟
477	corpus-6-train	MOR	فين هو درس المبتدئين؟
479	corpus-6-train	MOR	هاد البلاد ضروري ما فيها بزاف ديال انواع ديال الفواكه.
480	corpus-6-dev	MOR	بغيت نقيد هاد الباليزا.
482	corpus-6-train	MOR	واش كاينين الوجبات فالبلاصة ديال السكي ديال ديك الهبطة؟
483	corpus-6-train	MOR	سمح ليا، سديت على راسي من برا . نقدر ناخد ساروت اخر؟
485	corpus-6-train	MOR	صرف هاد الدولار الامريكي للين الياباني، عافاك.
487	corpus-6-dev	MOR	بسلاما صعيبة باش تقال.
488	corpus-6-test-corpus-26-train	MOR	واش هادا هوا مكتب الإستقبال؟ واش كاين شي كلينيك قريب؟
489	corpus-6-train	MOR	سمح ليا، واخا نسولك شنو سميت الماكلة ديالك؟ داكشي كايبان كايشهي.
490	corpus-6-train	MOR	كاي قرصو.
492	corpus-6-train	MOR	لإينا باب نمشي من بعد؟
493	corpus-6-test-corpus-26-train	MOR	واش تكفي عشرا دولار في الطاكسي؟
495	corpus-6-train	MOR	اعتاقدت بلي كان تمتيل مزيان بزاف و مؤامرة واعرة.
496	corpus-6-train	MOR	واو . شكراً بزاف.
497	corpus-6-train	MOR	انا مافرحانش بهاد الغرفة. واخا توريني وحدا اخرى؟
498	corpus-6-train	MOR	هادا آخر ستيل هاد الصيف.
499	corpus-6-train	MOR	ديني للسنطر ديال المدينة، عافاك.
502	corpus-6-train	MOR	واش نقدر نكري طوموبيل؟
503	corpus-6-test-corpus-26-train	MOR	هادشي ماذاقو غريب.
505	corpus-6-train	MOR	منين نكون خارج . صلحو عافاك.
507	corpus-6-train	MOR	واش عندك شي وجبة خفيفة؟
508	corpus-6-train	MOR	عافاك هدر بشوية.
509	corpus-6-train	MOR	غادي نجي معطل بساعة.
511	corpus-6-train	MOR	انا كين .
512	corpus-6-test-corpus-26-train	MOR	اه، نعام. انا غادي نجيب ليك واحد.
513	corpus-6-train	MOR	غارسون.
514	corpus-6-train	MOR	واش كانت الشتا كاتصب هاد السيمانا كاملة؟
516	corpus-6-test-corpus-26-train	MOR	نص قرعة، عافاك.
517	corpus-6-train	MOR	واش عندهوم عروض مباشرة؟
523	corpus-6-train	MOR	نقدر نشوف داك البزطام؟
524	corpus-6-train	MOR	واش عندك شي حاجة اخرى؟
525	corpus-6-train	MOR	خاصك الراحة .
528	corpus-6-train	MOR	عافاك عمر هاد البطاقة ديال الهبوط و الإستمارة ديال الديوانا.
530	corpus-6-train	MOR	واش هاد السيارة كاتمشي ل سياطل؟
531	corpus-6-train	MOR	واش نقدر نخلص شوية دابا؟
532	corpus-6-train	MOR	واش حقيقي ولا اصطناعي؟
533	corpus-6-train	MOR	واخا تسناني هنا؟
535	corpus-6-train	MOR	اوه، شكراً. يالاه كنت كان قلب عليه.
538	corpus-6-train	MOR	كاش ولا بلاكارط؟
539	corpus-6-train	MOR	انا غريب تماما على هاد البلاصة.
540	corpus-6-test-corpus-26-train	MOR	ماشي داكشي. غير شي حاجة ماتكونش غالية.
541	corpus-6-dev	MOR	واش تقدر تصبن بالماكينة ولا باليد فالدار؟
542	corpus-6-dev	MOR	بغيت علبة ديال الوان الطيف، عافاك.
543	corpus-6-train	MOR	سمح ليا . شنو كنت باغي تاخد؟
544	corpus-6-train	MOR	بغيت نبدل التاريخ ل تسعطاش ماي.
545	corpus-6-train	MOR	عافاك وقع هنايا، و هاهو التوصيل ديال التسجيلات ديالك.
546	corpus-6-train	MOR	بغيت تقاشر.
547	corpus-6-train	MOR	بغيت لحم ديال لخروف.
548	corpus-6-test-corpus-26-train	MOR	واش كاتقلب على شي حاجة؟
549	corpus-6-train	MOR	بغيت ناخد طوبيس ل 'بين ستايشن' . اينا واحد خصني ناخد؟
551	corpus-6-test-corpus-26-train	MOR	ربعا ديال ليلات.
553	corpus-6-test-corpus-26-train	MOR	انا محتاج ل تقاشر.
556	corpus-6-train	MOR	فيه السعرات الحرارية قلال. غير تلاتين سعرة حرارية.
557	corpus-6-train	MOR	بغيت نحجز بيت.
558	corpus-6-train	MOR	من اينا بلاصة انت في اليابان؟
560	corpus-6-train	MOR	خسارة، هو مشغول بزاف داك النهار.
561	corpus-6-dev	MOR	فس هاديك الحالة، غادي نقتارح هادا.
563	corpus-6-train	MOR	خدمة الغرف.
564	corpus-6-train	MOR	انتباه، عافاك.
565	corpus-6-test-corpus-26-train	MOR	تقدر ترخص الثمن حيت كاينين شي طبايع؟
567	corpus-6-train	MOR	واش عندك شي تنابر تذكارية؟
568	corpus-6-train	MOR	هادي الغرفة تلت ميا و سبعطاش. ممكن ناخد بطانية اخرى؟
569	corpus-6-train	MOR	تقدر توصلني للمحطة فربع ساعة؟
570	corpus-6-train	MOR	خصنا ندفع عربون للسيارة.
571	corpus-6-test-corpus-26-train	MOR	واحد الراجل دخل فيا، من بعد لاحظت بلي البزطام ديالي مشا.
572	corpus-6-train	MOR	ماعندنا حتا غرفة شاغرة لشخص واحد، و لكن عندنا غرفة لشخصين.
573	corpus-6-train	MOR	واش هاد التذكرة صالحة غير لليوم المحدد؟
575	corpus-6-train	MOR	وقتاش كاي وصل لميلانو؟
576	corpus-6-train	MOR	واش عندك شي واحد كايهدر باليابانية؟
577	corpus-6-train	MOR	فينا قناة كاينا الموسيقا المشهورة؟
579	corpus-6-train	MOR	ضيلطا إير لاينز.
580	corpus-6-train	MOR	بغيت طاسا ديال القهوة.
581	corpus-6-train	MOR	واش فيها حمام و طواليط؟
582	corpus-6-train	MOR	سالا الوقت.
584	corpus-6-train	MOR	سمعت بلي السيد ياماضا عندو جوج ولاد.
